dataset,model,path,column,normalized
BPI20TravelPermitData,llama32-1b,/ceph/lfertig/Paper/revisiting-ppm-foundation-models/notebook/llm-peft-ppm/results/predictions/BPI20TravelPermitData/llama32-1b/seed_41.parquet,case_id,True
BPI20TravelPermitData,llama32-1b,/ceph/lfertig/Paper/revisiting-ppm-foundation-models/notebook/llm-peft-ppm/results/predictions/BPI20TravelPermitData/llama32-1b/seed_41.parquet,pos,True
BPI20TravelPermitData,llama32-1b,/ceph/lfertig/Paper/revisiting-ppm-foundation-models/notebook/llm-peft-ppm/results/predictions/BPI20TravelPermitData/llama32-1b/seed_41.parquet,case_len,False
BPI20TravelPermitData,llama32-1b,/ceph/lfertig/Paper/revisiting-ppm-foundation-models/notebook/llm-peft-ppm/results/predictions/BPI20TravelPermitData/llama32-1b/seed_41.parquet,activity_id_current,False
BPI20TravelPermitData,llama32-1b,/ceph/lfertig/Paper/revisiting-ppm-foundation-models/notebook/llm-peft-ppm/results/predictions/BPI20TravelPermitData/llama32-1b/seed_41.parquet,y_true_next_activity,False
BPI20TravelPermitData,llama32-1b,/ceph/lfertig/Paper/revisiting-ppm-foundation-models/notebook/llm-peft-ppm/results/predictions/BPI20TravelPermitData/llama32-1b/seed_41.parquet,y_pred_next_activity,False
BPI20TravelPermitData,llama32-1b,/ceph/lfertig/Paper/revisiting-ppm-foundation-models/notebook/llm-peft-ppm/results/predictions/BPI20TravelPermitData/llama32-1b/seed_41.parquet,y_true_remaining_time,False
BPI20TravelPermitData,llama32-1b,/ceph/lfertig/Paper/revisiting-ppm-foundation-models/notebook/llm-peft-ppm/results/predictions/BPI20TravelPermitData/llama32-1b/seed_41.parquet,y_pred_remaining_time,False
BPI20TravelPermitData,llama32-1b,/ceph/lfertig/Paper/revisiting-ppm-foundation-models/notebook/llm-peft-ppm/results/predictions/BPI20TravelPermitData/llama32-1b/seed_41.parquet,y_true_time_to_next_event,False
BPI20TravelPermitData,llama32-1b,/ceph/lfertig/Paper/revisiting-ppm-foundation-models/notebook/llm-peft-ppm/results/predictions/BPI20TravelPermitData/llama32-1b/seed_41.parquet,y_pred_time_to_next_event,False
BPI20TravelPermitData,llama32-1b,/ceph/lfertig/Paper/revisiting-ppm-foundation-models/notebook/llm-peft-ppm/results/predictions/BPI20TravelPermitData/llama32-1b/seed_41.parquet,log,False
BPI20TravelPermitData,llama32-1b,/ceph/lfertig/Paper/revisiting-ppm-foundation-models/notebook/llm-peft-ppm/results/predictions/BPI20TravelPermitData/llama32-1b/seed_41.parquet,backbone,False
BPI20TravelPermitData,llama32-1b,/ceph/lfertig/Paper/revisiting-ppm-foundation-models/notebook/llm-peft-ppm/results/predictions/BPI20TravelPermitData/llama32-1b/seed_41.parquet,seed,False
BPI20TravelPermitData,gemma-2-2b,/ceph/lfertig/Paper/revisiting-ppm-foundation-models/notebook/llm-peft-ppm/results/predictions/BPI20TravelPermitData/gemma-2-2b/seed_41.parquet,case_id,True
BPI20TravelPermitData,gemma-2-2b,/ceph/lfertig/Paper/revisiting-ppm-foundation-models/notebook/llm-peft-ppm/results/predictions/BPI20TravelPermitData/gemma-2-2b/seed_41.parquet,pos,True
BPI20TravelPermitData,gemma-2-2b,/ceph/lfertig/Paper/revisiting-ppm-foundation-models/notebook/llm-peft-ppm/results/predictions/BPI20TravelPermitData/gemma-2-2b/seed_41.parquet,case_len,False
BPI20TravelPermitData,gemma-2-2b,/ceph/lfertig/Paper/revisiting-ppm-foundation-models/notebook/llm-peft-ppm/results/predictions/BPI20TravelPermitData/gemma-2-2b/seed_41.parquet,activity_id_current,False
BPI20TravelPermitData,gemma-2-2b,/ceph/lfertig/Paper/revisiting-ppm-foundation-models/notebook/llm-peft-ppm/results/predictions/BPI20TravelPermitData/gemma-2-2b/seed_41.parquet,y_true_next_activity,False
BPI20TravelPermitData,gemma-2-2b,/ceph/lfertig/Paper/revisiting-ppm-foundation-models/notebook/llm-peft-ppm/results/predictions/BPI20TravelPermitData/gemma-2-2b/seed_41.parquet,y_pred_next_activity,False
BPI20TravelPermitData,gemma-2-2b,/ceph/lfertig/Paper/revisiting-ppm-foundation-models/notebook/llm-peft-ppm/results/predictions/BPI20TravelPermitData/gemma-2-2b/seed_41.parquet,y_true_remaining_time,False
BPI20TravelPermitData,gemma-2-2b,/ceph/lfertig/Paper/revisiting-ppm-foundation-models/notebook/llm-peft-ppm/results/predictions/BPI20TravelPermitData/gemma-2-2b/seed_41.parquet,y_pred_remaining_time,False
BPI20TravelPermitData,gemma-2-2b,/ceph/lfertig/Paper/revisiting-ppm-foundation-models/notebook/llm-peft-ppm/results/predictions/BPI20TravelPermitData/gemma-2-2b/seed_41.parquet,y_true_time_to_next_event,False
BPI20TravelPermitData,gemma-2-2b,/ceph/lfertig/Paper/revisiting-ppm-foundation-models/notebook/llm-peft-ppm/results/predictions/BPI20TravelPermitData/gemma-2-2b/seed_41.parquet,y_pred_time_to_next_event,False
BPI20TravelPermitData,gemma-2-2b,/ceph/lfertig/Paper/revisiting-ppm-foundation-models/notebook/llm-peft-ppm/results/predictions/BPI20TravelPermitData/gemma-2-2b/seed_41.parquet,log,False
BPI20TravelPermitData,gemma-2-2b,/ceph/lfertig/Paper/revisiting-ppm-foundation-models/notebook/llm-peft-ppm/results/predictions/BPI20TravelPermitData/gemma-2-2b/seed_41.parquet,backbone,False
BPI20TravelPermitData,gemma-2-2b,/ceph/lfertig/Paper/revisiting-ppm-foundation-models/notebook/llm-peft-ppm/results/predictions/BPI20TravelPermitData/gemma-2-2b/seed_41.parquet,seed,False
BPI20RequestForPayment,rnn,/ceph/lfertig/Paper/revisiting-ppm-foundation-models/notebook/llm-peft-ppm/results/predictions/BPI20RequestForPayment/rnn/seed_41.parquet,case_id,True
BPI20RequestForPayment,rnn,/ceph/lfertig/Paper/revisiting-ppm-foundation-models/notebook/llm-peft-ppm/results/predictions/BPI20RequestForPayment/rnn/seed_41.parquet,pos,True
BPI20RequestForPayment,rnn,/ceph/lfertig/Paper/revisiting-ppm-foundation-models/notebook/llm-peft-ppm/results/predictions/BPI20RequestForPayment/rnn/seed_41.parquet,case_len,False
BPI20RequestForPayment,rnn,/ceph/lfertig/Paper/revisiting-ppm-foundation-models/notebook/llm-peft-ppm/results/predictions/BPI20RequestForPayment/rnn/seed_41.parquet,activity_id_current,False
BPI20RequestForPayment,rnn,/ceph/lfertig/Paper/revisiting-ppm-foundation-models/notebook/llm-peft-ppm/results/predictions/BPI20RequestForPayment/rnn/seed_41.parquet,y_true_next_activity,False
BPI20RequestForPayment,rnn,/ceph/lfertig/Paper/revisiting-ppm-foundation-models/notebook/llm-peft-ppm/results/predictions/BPI20RequestForPayment/rnn/seed_41.parquet,y_pred_next_activity,False
BPI20RequestForPayment,rnn,/ceph/lfertig/Paper/revisiting-ppm-foundation-models/notebook/llm-peft-ppm/results/predictions/BPI20RequestForPayment/rnn/seed_41.parquet,y_true_remaining_time,False
BPI20RequestForPayment,rnn,/ceph/lfertig/Paper/revisiting-ppm-foundation-models/notebook/llm-peft-ppm/results/predictions/BPI20RequestForPayment/rnn/seed_41.parquet,y_pred_remaining_time,False
BPI20RequestForPayment,rnn,/ceph/lfertig/Paper/revisiting-ppm-foundation-models/notebook/llm-peft-ppm/results/predictions/BPI20RequestForPayment/rnn/seed_41.parquet,y_true_time_to_next_event,False
BPI20RequestForPayment,rnn,/ceph/lfertig/Paper/revisiting-ppm-foundation-models/notebook/llm-peft-ppm/results/predictions/BPI20RequestForPayment/rnn/seed_41.parquet,y_pred_time_to_next_event,False
BPI20RequestForPayment,rnn,/ceph/lfertig/Paper/revisiting-ppm-foundation-models/notebook/llm-peft-ppm/results/predictions/BPI20RequestForPayment/rnn/seed_41.parquet,log,False
BPI20RequestForPayment,rnn,/ceph/lfertig/Paper/revisiting-ppm-foundation-models/notebook/llm-peft-ppm/results/predictions/BPI20RequestForPayment/rnn/seed_41.parquet,backbone,False
BPI20RequestForPayment,rnn,/ceph/lfertig/Paper/revisiting-ppm-foundation-models/notebook/llm-peft-ppm/results/predictions/BPI20RequestForPayment/rnn/seed_41.parquet,seed,False
BPI20RequestForPayment,transformer,/ceph/lfertig/Paper/revisiting-ppm-foundation-models/notebook/llm-peft-ppm/results/predictions/BPI20RequestForPayment/transformer/seed_41.parquet,case_id,True
BPI20RequestForPayment,transformer,/ceph/lfertig/Paper/revisiting-ppm-foundation-models/notebook/llm-peft-ppm/results/predictions/BPI20RequestForPayment/transformer/seed_41.parquet,pos,True
BPI20RequestForPayment,transformer,/ceph/lfertig/Paper/revisiting-ppm-foundation-models/notebook/llm-peft-ppm/results/predictions/BPI20RequestForPayment/transformer/seed_41.parquet,case_len,False
BPI20RequestForPayment,transformer,/ceph/lfertig/Paper/revisiting-ppm-foundation-models/notebook/llm-peft-ppm/results/predictions/BPI20RequestForPayment/transformer/seed_41.parquet,activity_id_current,False
BPI20RequestForPayment,transformer,/ceph/lfertig/Paper/revisiting-ppm-foundation-models/notebook/llm-peft-ppm/results/predictions/BPI20RequestForPayment/transformer/seed_41.parquet,y_true_next_activity,False
BPI20RequestForPayment,transformer,/ceph/lfertig/Paper/revisiting-ppm-foundation-models/notebook/llm-peft-ppm/results/predictions/BPI20RequestForPayment/transformer/seed_41.parquet,y_pred_next_activity,False
BPI20RequestForPayment,transformer,/ceph/lfertig/Paper/revisiting-ppm-foundation-models/notebook/llm-peft-ppm/results/predictions/BPI20RequestForPayment/transformer/seed_41.parquet,y_true_remaining_time,False
BPI20RequestForPayment,transformer,/ceph/lfertig/Paper/revisiting-ppm-foundation-models/notebook/llm-peft-ppm/results/predictions/BPI20RequestForPayment/transformer/seed_41.parquet,y_pred_remaining_time,False
BPI20RequestForPayment,transformer,/ceph/lfertig/Paper/revisiting-ppm-foundation-models/notebook/llm-peft-ppm/results/predictions/BPI20RequestForPayment/transformer/seed_41.parquet,y_true_time_to_next_event,False
BPI20RequestForPayment,transformer,/ceph/lfertig/Paper/revisiting-ppm-foundation-models/notebook/llm-peft-ppm/results/predictions/BPI20RequestForPayment/transformer/seed_41.parquet,y_pred_time_to_next_event,False
BPI20RequestForPayment,transformer,/ceph/lfertig/Paper/revisiting-ppm-foundation-models/notebook/llm-peft-ppm/results/predictions/BPI20RequestForPayment/transformer/seed_41.parquet,log,False
BPI20RequestForPayment,transformer,/ceph/lfertig/Paper/revisiting-ppm-foundation-models/notebook/llm-peft-ppm/results/predictions/BPI20RequestForPayment/transformer/seed_41.parquet,backbone,False
BPI20RequestForPayment,transformer,/ceph/lfertig/Paper/revisiting-ppm-foundation-models/notebook/llm-peft-ppm/results/predictions/BPI20RequestForPayment/transformer/seed_41.parquet,seed,False
BPI20RequestForPayment,tabpfn3,/ceph/lfertig/Paper/revisiting-ppm-foundation-models/notebook/llm-peft-ppm/results/predictions/BPI20RequestForPayment/tabpfn3/seed_41.parquet,case_id,True
BPI20RequestForPayment,tabpfn3,/ceph/lfertig/Paper/revisiting-ppm-foundation-models/notebook/llm-peft-ppm/results/predictions/BPI20RequestForPayment/tabpfn3/seed_41.parquet,pos,True
BPI20RequestForPayment,tabpfn3,/ceph/lfertig/Paper/revisiting-ppm-foundation-models/notebook/llm-peft-ppm/results/predictions/BPI20RequestForPayment/tabpfn3/seed_41.parquet,case_len,False
BPI20RequestForPayment,tabpfn3,/ceph/lfertig/Paper/revisiting-ppm-foundation-models/notebook/llm-peft-ppm/results/predictions/BPI20RequestForPayment/tabpfn3/seed_41.parquet,activity_id_current,False
BPI20RequestForPayment,tabpfn3,/ceph/lfertig/Paper/revisiting-ppm-foundation-models/notebook/llm-peft-ppm/results/predictions/BPI20RequestForPayment/tabpfn3/seed_41.parquet,y_true_next_activity,False
BPI20RequestForPayment,tabpfn3,/ceph/lfertig/Paper/revisiting-ppm-foundation-models/notebook/llm-peft-ppm/results/predictions/BPI20RequestForPayment/tabpfn3/seed_41.parquet,y_pred_next_activity,False
BPI20RequestForPayment,tabpfn3,/ceph/lfertig/Paper/revisiting-ppm-foundation-models/notebook/llm-peft-ppm/results/predictions/BPI20RequestForPayment/tabpfn3/seed_41.parquet,y_true_remaining_time,False
BPI20RequestForPayment,tabpfn3,/ceph/lfertig/Paper/revisiting-ppm-foundation-models/notebook/llm-peft-ppm/results/predictions/BPI20RequestForPayment/tabpfn3/seed_41.parquet,y_pred_remaining_time,False
BPI20RequestForPayment,tabpfn3,/ceph/lfertig/Paper/revisiting-ppm-foundation-models/notebook/llm-peft-ppm/results/predictions/BPI20RequestForPayment/tabpfn3/seed_41.parquet,y_true_time_to_next_event,False
BPI20RequestForPayment,tabpfn3,/ceph/lfertig/Paper/revisiting-ppm-foundation-models/notebook/llm-peft-ppm/results/predictions/BPI20RequestForPayment/tabpfn3/seed_41.parquet,y_pred_time_to_next_event,False
BPI20RequestForPayment,tabpfn3,/ceph/lfertig/Paper/revisiting-ppm-foundation-models/notebook/llm-peft-ppm/results/predictions/BPI20RequestForPayment/tabpfn3/seed_41.parquet,log,False
BPI20RequestForPayment,tabpfn3,/ceph/lfertig/Paper/revisiting-ppm-foundation-models/notebook/llm-peft-ppm/results/predictions/BPI20RequestForPayment/tabpfn3/seed_41.parquet,backbone,False
BPI20RequestForPayment,tabpfn3,/ceph/lfertig/Paper/revisiting-ppm-foundation-models/notebook/llm-peft-ppm/results/predictions/BPI20RequestForPayment/tabpfn3/seed_41.parquet,seed,False
BPI20RequestForPayment,saprpt,/ceph/lfertig/Paper/revisiting-ppm-foundation-models/notebook/llm-peft-ppm/results/predictions/BPI20RequestForPayment/saprpt/seed_41.parquet,case_id,True
BPI20RequestForPayment,saprpt,/ceph/lfertig/Paper/revisiting-ppm-foundation-models/notebook/llm-peft-ppm/results/predictions/BPI20RequestForPayment/saprpt/seed_41.parquet,pos,True
BPI20RequestForPayment,saprpt,/ceph/lfertig/Paper/revisiting-ppm-foundation-models/notebook/llm-peft-ppm/results/predictions/BPI20RequestForPayment/saprpt/seed_41.parquet,case_len,False
BPI20RequestForPayment,saprpt,/ceph/lfertig/Paper/revisiting-ppm-foundation-models/notebook/llm-peft-ppm/results/predictions/BPI20RequestForPayment/saprpt/seed_41.parquet,activity_id_current,False
BPI20RequestForPayment,saprpt,/ceph/lfertig/Paper/revisiting-ppm-foundation-models/notebook/llm-peft-ppm/results/predictions/BPI20RequestForPayment/saprpt/seed_41.parquet,y_true_next_activity,False
BPI20RequestForPayment,saprpt,/ceph/lfertig/Paper/revisiting-ppm-foundation-models/notebook/llm-peft-ppm/results/predictions/BPI20RequestForPayment/saprpt/seed_41.parquet,y_pred_next_activity,False
BPI20RequestForPayment,saprpt,/ceph/lfertig/Paper/revisiting-ppm-foundation-models/notebook/llm-peft-ppm/results/predictions/BPI20RequestForPayment/saprpt/seed_41.parquet,y_true_remaining_time,False
BPI20RequestForPayment,saprpt,/ceph/lfertig/Paper/revisiting-ppm-foundation-models/notebook/llm-peft-ppm/results/predictions/BPI20RequestForPayment/saprpt/seed_41.parquet,y_pred_remaining_time,False
BPI20RequestForPayment,saprpt,/ceph/lfertig/Paper/revisiting-ppm-foundation-models/notebook/llm-peft-ppm/results/predictions/BPI20RequestForPayment/saprpt/seed_41.parquet,y_true_time_to_next_event,False
BPI20RequestForPayment,saprpt,/ceph/lfertig/Paper/revisiting-ppm-foundation-models/notebook/llm-peft-ppm/results/predictions/BPI20RequestForPayment/saprpt/seed_41.parquet,y_pred_time_to_next_event,False
BPI20RequestForPayment,saprpt,/ceph/lfertig/Paper/revisiting-ppm-foundation-models/notebook/llm-peft-ppm/results/predictions/BPI20RequestForPayment/saprpt/seed_41.parquet,log,False
BPI20RequestForPayment,saprpt,/ceph/lfertig/Paper/revisiting-ppm-foundation-models/notebook/llm-peft-ppm/results/predictions/BPI20RequestForPayment/saprpt/seed_41.parquet,backbone,False
BPI20RequestForPayment,saprpt,/ceph/lfertig/Paper/revisiting-ppm-foundation-models/notebook/llm-peft-ppm/results/predictions/BPI20RequestForPayment/saprpt/seed_41.parquet,seed,False
BPI20RequestForPayment,llama32-1b,/ceph/lfertig/Paper/revisiting-ppm-foundation-models/notebook/llm-peft-ppm/results/predictions/BPI20RequestForPayment/llama32-1b/seed_41.parquet,case_id,True
BPI20RequestForPayment,llama32-1b,/ceph/lfertig/Paper/revisiting-ppm-foundation-models/notebook/llm-peft-ppm/results/predictions/BPI20RequestForPayment/llama32-1b/seed_41.parquet,pos,True
BPI20RequestForPayment,llama32-1b,/ceph/lfertig/Paper/revisiting-ppm-foundation-models/notebook/llm-peft-ppm/results/predictions/BPI20RequestForPayment/llama32-1b/seed_41.parquet,case_len,False
BPI20RequestForPayment,llama32-1b,/ceph/lfertig/Paper/revisiting-ppm-foundation-models/notebook/llm-peft-ppm/results/predictions/BPI20RequestForPayment/llama32-1b/seed_41.parquet,activity_id_current,False
BPI20RequestForPayment,llama32-1b,/ceph/lfertig/Paper/revisiting-ppm-foundation-models/notebook/llm-peft-ppm/results/predictions/BPI20RequestForPayment/llama32-1b/seed_41.parquet,y_true_next_activity,False
BPI20RequestForPayment,llama32-1b,/ceph/lfertig/Paper/revisiting-ppm-foundation-models/notebook/llm-peft-ppm/results/predictions/BPI20RequestForPayment/llama32-1b/seed_41.parquet,y_pred_next_activity,False
BPI20RequestForPayment,llama32-1b,/ceph/lfertig/Paper/revisiting-ppm-foundation-models/notebook/llm-peft-ppm/results/predictions/BPI20RequestForPayment/llama32-1b/seed_41.parquet,y_true_remaining_time,False
BPI20RequestForPayment,llama32-1b,/ceph/lfertig/Paper/revisiting-ppm-foundation-models/notebook/llm-peft-ppm/results/predictions/BPI20RequestForPayment/llama32-1b/seed_41.parquet,y_pred_remaining_time,False
BPI20RequestForPayment,llama32-1b,/ceph/lfertig/Paper/revisiting-ppm-foundation-models/notebook/llm-peft-ppm/results/predictions/BPI20RequestForPayment/llama32-1b/seed_41.parquet,y_true_time_to_next_event,False
BPI20RequestForPayment,llama32-1b,/ceph/lfertig/Paper/revisiting-ppm-foundation-models/notebook/llm-peft-ppm/results/predictions/BPI20RequestForPayment/llama32-1b/seed_41.parquet,y_pred_time_to_next_event,False
BPI20RequestForPayment,llama32-1b,/ceph/lfertig/Paper/revisiting-ppm-foundation-models/notebook/llm-peft-ppm/results/predictions/BPI20RequestForPayment/llama32-1b/seed_41.parquet,log,False
BPI20RequestForPayment,llama32-1b,/ceph/lfertig/Paper/revisiting-ppm-foundation-models/notebook/llm-peft-ppm/results/predictions/BPI20RequestForPayment/llama32-1b/seed_41.parquet,backbone,False
BPI20RequestForPayment,llama32-1b,/ceph/lfertig/Paper/revisiting-ppm-foundation-models/notebook/llm-peft-ppm/results/predictions/BPI20RequestForPayment/llama32-1b/seed_41.parquet,seed,False
BPI20RequestForPayment,gemma-2-2b,/ceph/lfertig/Paper/revisiting-ppm-foundation-models/notebook/llm-peft-ppm/results/predictions/BPI20RequestForPayment/gemma-2-2b/seed_41.parquet,case_id,True
BPI20RequestForPayment,gemma-2-2b,/ceph/lfertig/Paper/revisiting-ppm-foundation-models/notebook/llm-peft-ppm/results/predictions/BPI20RequestForPayment/gemma-2-2b/seed_41.parquet,pos,True
BPI20RequestForPayment,gemma-2-2b,/ceph/lfertig/Paper/revisiting-ppm-foundation-models/notebook/llm-peft-ppm/results/predictions/BPI20RequestForPayment/gemma-2-2b/seed_41.parquet,case_len,False
BPI20RequestForPayment,gemma-2-2b,/ceph/lfertig/Paper/revisiting-ppm-foundation-models/notebook/llm-peft-ppm/results/predictions/BPI20RequestForPayment/gemma-2-2b/seed_41.parquet,activity_id_current,False
BPI20RequestForPayment,gemma-2-2b,/ceph/lfertig/Paper/revisiting-ppm-foundation-models/notebook/llm-peft-ppm/results/predictions/BPI20RequestForPayment/gemma-2-2b/seed_41.parquet,y_true_next_activity,False
BPI20RequestForPayment,gemma-2-2b,/ceph/lfertig/Paper/revisiting-ppm-foundation-models/notebook/llm-peft-ppm/results/predictions/BPI20RequestForPayment/gemma-2-2b/seed_41.parquet,y_pred_next_activity,False
BPI20RequestForPayment,gemma-2-2b,/ceph/lfertig/Paper/revisiting-ppm-foundation-models/notebook/llm-peft-ppm/results/predictions/BPI20RequestForPayment/gemma-2-2b/seed_41.parquet,y_true_remaining_time,False
BPI20RequestForPayment,gemma-2-2b,/ceph/lfertig/Paper/revisiting-ppm-foundation-models/notebook/llm-peft-ppm/results/predictions/BPI20RequestForPayment/gemma-2-2b/seed_41.parquet,y_pred_remaining_time,False
BPI20RequestForPayment,gemma-2-2b,/ceph/lfertig/Paper/revisiting-ppm-foundation-models/notebook/llm-peft-ppm/results/predictions/BPI20RequestForPayment/gemma-2-2b/seed_41.parquet,y_true_time_to_next_event,False
BPI20RequestForPayment,gemma-2-2b,/ceph/lfertig/Paper/revisiting-ppm-foundation-models/notebook/llm-peft-ppm/results/predictions/BPI20RequestForPayment/gemma-2-2b/seed_41.parquet,y_pred_time_to_next_event,False
BPI20RequestForPayment,gemma-2-2b,/ceph/lfertig/Paper/revisiting-ppm-foundation-models/notebook/llm-peft-ppm/results/predictions/BPI20RequestForPayment/gemma-2-2b/seed_41.parquet,log,False
BPI20RequestForPayment,gemma-2-2b,/ceph/lfertig/Paper/revisiting-ppm-foundation-models/notebook/llm-peft-ppm/results/predictions/BPI20RequestForPayment/gemma-2-2b/seed_41.parquet,backbone,False
BPI20RequestForPayment,gemma-2-2b,/ceph/lfertig/Paper/revisiting-ppm-foundation-models/notebook/llm-peft-ppm/results/predictions/BPI20RequestForPayment/gemma-2-2b/seed_41.parquet,seed,False
